date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:29:02	8598/8598	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/167/13.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/167/13.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/167/0.html)
12:29:05	8669/8669	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/167/7.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/167/7.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/167/0.html)
12:29:18	8625/8625	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/167/18.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/167/18.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/167/0.html)
12:29:51	9365/9365	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/3.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/3.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:30:02	9305/9305	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/8.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/8.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:30:15	9260/9260	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/15.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/15.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:30:22	9257/9257	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/16.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/16.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:30:23	9275/9275	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/12.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/12.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:30:25	9242/9242	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/17.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/17.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:30:36	9223/9223	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/23.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/23.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:30:40	9254/9254	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/19.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/19.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:31:02	9224/9224	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/28.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/28.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:31:04	9237/9237	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/30.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/30.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:31:10	9204/9204	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/32.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/32.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:31:40	7546/7546	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/172/3.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/172/3.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/172/0.html)
12:31:49	3985/3985	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/172/4.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/172/4.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/172/0.html)
12:32:03	8523/8523	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/181/6.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/181/6.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/181/0.html)
12:32:21	8400/8400	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/181/9.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/181/9.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/181/0.html)
12:32:43	8423/8423	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/181/17.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/181/17.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/181/0.html)
12:32:45	8516/8516	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/181/18.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/181/18.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/181/0.html)
12:33:07	7878/7878	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/191/1.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/191/1.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/191/0.html)
12:33:39	7567/7567	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/192/4.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/192/4.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/192/0.html)
12:33:41	7654/7654	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/193/3.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/193/3.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/193/0.html)
12:33:41	1561/1561	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/193/5.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/193/5.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/193/0.html)
12:34:00	8439/8439	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/201/3.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/201/3.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/201/0.html)
12:35:04	8419/8419	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/201/12.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/201/12.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/201/0.html)
12:35:09	8374/8374	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/201/14.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/201/14.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/201/0.html)
12:35:28	8353/8353	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/201/18.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/201/18.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/201/0.html)
12:35:40	7849/7849	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/202/2.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/202/2.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/202/0.html)
12:36:03	9446/9446	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/011/23.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/011/23.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/011/0.html)
12:36:12	2661/2661	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/202/7.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/202/7.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/202/0.html)
12:38:15	2281/2281	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/0143/2.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/0143/2.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/0143/0.html)
12:38:40	3149/3149	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/015/6.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/015/6.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/015/0.html)
12:38:53	7750/7750	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/041/1.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/041/1.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/041/0.html)
12:39:34	7701/7701	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/081/3.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/081/3.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/081/0.html)
12:39:52	8120/8120	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/141/1.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/141/1.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/141/0.html)
12:39:52	7787/7787	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/132/4.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/132/4.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/132/0.html)
12:40:04	8074/8074	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/141/2.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/141/2.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/141/0.html)
12:40:29	1993/1993	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/142/1.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/142/1.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/142/0.html)
12:40:59	7474/7474	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/166/2.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/166/2.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/166/0.html)
12:41:04	7727/7727	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/165/8.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/165/8.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/165/0.html)
12:41:19	8642/8642	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/167/22.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/167/22.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/167/0.html)
12:41:23	8551/8551	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/167/12.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/167/12.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/167/0.html)
12:41:26	8730/8730	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/167/19.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/167/19.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/167/0.html)
12:41:35	8614/8614	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/167/15.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/167/15.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/167/0.html)
12:41:50	9263/9263	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/7.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/7.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:42:07	9350/9350	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/24.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/24.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:42:21	9267/9267	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/171/37.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/171/37.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/171/0.html)
12:42:56	7604/7604	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/172/2.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/172/2.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/172/0.html)
12:43:11	8407/8407	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/181/14.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/181/14.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/181/0.html)
12:43:26	8458/8458	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/181/3.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/181/3.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/181/0.html)
12:44:02	7884/7884	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/191/8.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/191/8.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/191/0.html)
12:44:13	7635/7635	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/192/2.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/192/2.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/192/0.html)
12:44:26	8545/8545	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/201/5.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/201/5.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/201/0.html)
12:44:30	8438/8438	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/201/4.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/201/4.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/201/0.html)
12:45:03	8447/8447	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/201/20.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/201/20.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/A/201/0.html)
